 num_hrefs, num_imgs, num_videos, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
7,1,0,0.483333333,0.266666667,0.016666667,0.266666667,1400
18,0,0,0,0,0.5,0,5000
4,1,1,0,0,0.5,0,1300
7,0,1,0,0,0.5,0,2400
7,1,0,0.65,0.45,0.15,0.45,1300
3,1,11,0.625,-0.625,0.125,0.625,3100
10,0,1,0.333333333,0.25,0.166666667,0.25,1300
13,1,0,0.5,-0.5,0,0.5,1400
5,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1400
6,1,0,0,0,0.5,0,1500
4,1,0,0,0,0.5,0,2700
13,1,0,0.3,1,0.2,1,41700
10,0,15,0,0,0.5,0,11700
9,0,0,0.233333333,-0.133333333,0.266666667,0.133333333,3200
4,0,1,0,0,0.5,0,907
9,15,0,0,0,0.5,0,3000
10,1,0,0.333333333,0.25,0.166666667,0.25,2700
8,1,0,0.35,0.25,0.15,0.25,1600
8,1,0,0.35,0.05,0.15,0.05,1300
23,1,0,0.625,0.468181818,0.125,0.468181818,12600
9,1,0,0.5,0.136363636,0,0.136363636,2200
9,0,11,0,0,0.5,0,906
11,1,0,0,0,0.5,0,5200
3,0,1,0,0,0.5,0,1200
4,1,0,0.666666667,0.425,0.166666667,0.425,1700
5,1,0,0,0,0.5,0,6900
6,23,1,0.4,-0.4,0.1,0.4,1200
1,0,0,0,0,0.5,0,1700
10,6,0,0.875,-0.15,0.375,0.15,789
2,0,1,0.6,0.2,0.1,0.2,1700
8,1,0,0,0,0.5,0,783
3,1,0,0,0.05,0.5,0.05,990
8,0,0,0.375,-0.125,0.125,0.125,895
3,1,0,0,0,0.5,0,1200
10,26,1,0.125,0,0.375,0,16400
3,0,1,0,0,0.5,0,6400
6,12,0,0,0,0.5,0,2100
4,10,1,1,0.5,0.5,0.5,576
6,0,1,0.5,0.333333333,0,0.333333333,7800
10,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,1200
8,1,7,0.454545455,0.136363636,0.045454545,0.136363636,1900
7,1,0,0,0,0.5,0,968
7,1,0,0.375,-0.125,0.125,0.125,2300
14,1,0,0.125,0,0.375,0,7100
12,1,1,0.233333333,-0.108333333,0.266666667,0.108333333,1400
14,10,1,0,0,0.5,0,960
32,1,0,0,0,0.5,0,3100
10,6,1,1,-0.625,0.5,0.625,1800
11,1,0,0,0,0.5,0,15000
2,0,1,0.677272727,0.268181818,0.177272727,0.268181818,2100
15,1,0,0,0,0.5,0,5700
5,1,2,0,0,0.5,0,1100
5,1,0,0.375,-0.125,0.125,0.125,1300
5,0,0,0.75,0.375,0.25,0.375,6400
16,1,0,0,0,0.5,0,2000
9,1,0,0.8,0.2,0.3,0.2,1400
4,1,0,0,0,0.5,0,1100
7,1,0,0,0,0.5,0,2400
5,0,1,0.4,0.1,0.1,0.1,2500
5,0,13,0.9,0.9,0.4,0.9,1400
12,1,0,0,0,0.5,0,1500
25,0,0,0,0,0.5,0,2600
5,1,1,0.55,0.35,0.05,0.35,1200
8,1,0,0,0,0.5,0,8700
6,1,0,0.1,0.2,0.4,0.2,1900
22,1,0,0.3,1,0.2,1,3200
9,1,0,0.5,0,0,0,1800
4,1,0,0,0,0.5,0,1000
6,1,0,0,0,0.5,0,1300
4,1,0,0,0,0.5,0,1400
5,1,0,0.361111111,0.208333333,0.138888889,0.208333333,10600
3,1,0,0,0,0.5,0,913
5,1,0,0,0,0.5,0,9900
7,1,0,0,0,0.5,0,7600
6,1,0,0,0,0.5,0,1200
5,0,0,0.375,-0.125,0.125,0.125,878
9,1,0,0.2,0.1,0.3,0.1,1000
7,0,18,0.85,0.05,0.35,0.05,1300
5,1,11,1,0.5,0.5,0.5,2000
5,1,0,0.4,-0.4,0.1,0.4,916
5,1,0,0.7,0.8,0.2,0.8,1800
9,1,0,0,0,0.5,0,2900
28,16,1,0.4,0.3,0.1,0.3,917
4,0,1,0,0,0.5,0,1200
6,1,0,0,0,0.5,0,1700
6,0,1,0,0.1,0.5,0.1,2100
7,1,0,0,0,0.5,0,2800
8,1,0,0,0,0.5,0,1500
16,1,3,0,0,0.5,0,10700
8,1,0,0.375,-0.121875,0.125,0.121875,2600
21,0,0,0.46780303,0.229924242,0.03219697,0.229924242,1600
0,12,0,0.333333333,0.25,0.166666667,0.25,1700
3,1,0,0,0,0.5,0,1100
1,1,0,0.6,-0.133333333,0.1,0.133333333,2200
6,0,0,0.7,0.35,0.2,0.35,3800
7,13,1,0,0,0.5,0,1200
11,1,2,0.277272727,0.218181818,0.222727273,0.218181818,3700
3,56,0,0,0,0.5,0,1100
50,15,0,1,0.8,0.5,0.8,7500
12,11,0,0,0,0.5,0,2700
3,18,0,0,0,0.5,0,969
2,8,1,0,0,0.5,0,4600
10,0,1,0.227272727,0.068181818,0.272727273,0.068181818,1300
6,0,1,0.076923077,0,0.423076923,0,2200
7,0,0,0,0,0.5,0,1800
8,11,0,0,0,0.5,0,928
2,1,0,0,0,0.5,0,4100
3,0,1,0.15,0.5,0.35,0.5,25000
11,1,0,0.2,-0.1,0.3,0.1,1600
4,1,0,0,0,0.5,0,2900
5,0,0,0.4,-0.4,0.1,0.4,1100
22,16,1,0,0,0.5,0,1100
8,1,0,0,0,0.5,0,1500
6,0,1,0,0,0.5,0,2500
6,1,0,0,0,0.5,0,1700
81,46,0,0.5,0.25,0,0.25,1000
9,1,0,0.288888889,-0.155555556,0.211111111,0.155555556,1400
1,1,0,0.5,0.15,0,0.15,1700
7,0,11,0.65,-0.083333333,0.15,0.083333333,926
4,8,0,0.541666667,-0.291666667,0.041666667,0.291666667,1400
6,1,0,0.483333333,0.266666667,0.016666667,0.266666667,1000
14,11,0,0,0,0.5,0,1200
3,1,0,0,0,0.5,0,1400
3,1,0,0,0,0.5,0,2700
4,1,0,0,0,0.5,0,822
5,1,0,0.9,0.2,0.4,0.2,1300
5,14,0,0,0,0.5,0,3500
11,1,0,0,0,0.5,0,1400
14,1,0,0,0,0.5,0,4700
6,1,0,0,0,0.5,0,989
5,1,0,0,0,0.5,0,774
4,1,1,0.75,-0.181818182,0.25,0.181818182,771
6,1,0,0.9,0.8,0.4,0.8,8700
1,1,0,0,0,0.5,0,1500
7,1,0,0,0,0.5,0,1000
6,0,1,0,0,0.5,0,3600
13,13,0,0,0,0.5,0,1000
6,1,2,0,0,0.5,0,1300
6,1,0,0.5,0.5,0,0.5,2500
8,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1200
6,1,1,0,0,0.5,0,1800
4,1,0,0.7,-0.05,0.2,0.05,1000
4,1,0,0.6,0.4,0.1,0.4,1000
7,1,10,0,0,0.5,0,1400
3,0,1,0.5,0,0,0,2100
5,0,1,0.533333333,-0.55,0.033333333,0.55,4100
5,1,0,1,1,0.5,1,5000
25,1,0,0.5,0.5,0,0.5,16200
12,1,0,0.318181818,0.212121212,0.181818182,0.212121212,1200
8,0,0,0.375,-0.125,0.125,0.125,1200
5,1,0,0,0,0.5,0,6500
6,1,0,0.25,0.258333333,0.25,0.258333333,1800
10,1,1,0,0,0.5,0,2300
14,1,0,0.2,0.2,0.3,0.2,2800
7,13,0,1,0.5,0.5,0.5,4100
5,0,1,0.175,0.125,0.325,0.125,1600
4,31,6,0.602272727,0.255681818,0.102272727,0.255681818,1300
3,0,1,0,0,0.5,0,3700
4,1,1,0,0,0.5,0,4900
2,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1000
3,1,0,0.477272727,0.318181818,0.022727273,0.318181818,3500
4,1,0,0.285714286,-0.178571429,0.214285714,0.178571429,2000
5,1,1,0,0,0.5,0,1200
7,92,0,0.414772727,0.005681818,0.085227273,0.005681818,742
14,22,1,0,0,0.5,0,1100
25,0,6,0.75,0.5,0.25,0.5,12700
14,0,1,0,0,0.5,0,1500
3,1,0,0,0,0.5,0,1100
5,0,0,0.15,0.1,0.35,0.1,1700
3,1,0,0,0,0.5,0,1300
15,11,0,0,0,0.5,0,1400
0,1,0,0.3,1,0.2,1,3500
4,1,0,0.333333333,0.1,0.166666667,0.1,1200
4,13,1,0,0,0.5,0,1100
15,0,2,0.85,0.7,0.35,0.7,1200
3,1,0,0.454545455,0.136363636,0.045454545,0.136363636,1700
71,25,0,1,-0.333333333,0.5,0.333333333,7500
4,1,0,0.4,-0.4,0.1,0.4,1800
9,0,1,0.9,0.8,0.4,0.8,3800
2,0,2,0,0,0.5,0,2000
18,1,0,0,0,0.5,0,1500
9,1,0,0.2,-0.1,0.3,0.1,2700
5,0,2,1,-0.6,0.5,0.6,1200
9,0,0,0,0,0.5,0,1400
9,0,26,0,0,0.5,0,1800
3,1,0,0,0,0.5,0,1400
13,1,0,0,0,0.5,0,1500
20,1,0,0.642857143,0.214285714,0.142857143,0.214285714,3800
19,15,1,0.15,-0.05,0.35,0.05,3400
81,1,0,0.5,0.5,0,0.5,4200
22,11,0,1,0.2,0.5,0.2,2300
9,0,2,0,0,0.5,0,1300
7,1,1,0,0,0.5,0,1800
15,1,0,0,0,0.5,0,3000
2,15,0,0.577272727,0.268181818,0.077272727,0.268181818,1200
6,0,0,0.5,0.25,0,0.25,1200
6,1,0,0,0.1,0.5,0.1,1700
13,6,0,0,0,0.5,0,1300
15,9,1,0.533333333,-0.45,0.033333333,0.45,2200
9,1,0,0.325,-0.283333333,0.175,0.283333333,727
3,0,0,1,0.25,0.5,0.25,1700
4,1,0,0,0,0.5,0,2700
4,1,0,0,0,0.5,0,1300
20,16,1,0.55,0.25,0.05,0.25,11100
9,1,0,0,0,0.5,0,1800
7,0,0,0.375,-0.125,0.125,0.125,1800
1,0,1,0,0,0.5,0,3300
17,1,0,0,0,0.5,0,4600
5,1,13,0.4,-0.4,0.1,0.4,2400
8,1,0,1,-0.5,0.5,0.5,1600
12,1,2,0,0,0.5,0,1500
6,0,1,0,0,0.5,0,1500
21,13,0,0,0,0.5,0,1400
7,39,0,0.9,0.6,0.4,0.6,1500
6,1,0,0,0,0.5,0,19100
13,1,0,0.5,0.5,0,0.5,1500
4,13,1,0,0,0.5,0,1400
5,1,0,0.2,0.2,0.3,0.2,1900
10,1,0,0.477272727,0.099431818,0.022727273,0.099431818,3800
32,1,0,0,0,0.5,0,13200
21,1,0,0,0,0.5,0,1600
4,0,2,0,0,0.5,0,1100
2,1,0,0,0,0.5,0,7900
6,1,1,0,0,0.5,0,874
9,11,0,0.1,0,0.4,0,787
3,0,0,0.3,0.2,0.2,0.2,8300
36,21,0,0,0,0.5,0,8600
4,0,1,0.125,0,0.375,0,9200
9,1,0,0.5625,-0.0625,0.0625,0.0625,1200
17,11,0,0,0,0.5,0,1700
2,0,0,0,0,0.5,0,2300
6,1,0,0.4,0.75,0.1,0.75,1500
2,0,1,0.5,0.5,0,0.5,3700
11,1,0,0.642857143,0.214285714,0.142857143,0.214285714,4500
10,0,0,0,0,0.5,0,18100
3,1,0,0,0,0.5,0,10600
4,1,0,0,0,0.5,0,3700
5,1,20,0.5,0.5,0,0.5,1700
5,1,1,0,0,0.5,0,1700
9,8,0,0,0,0.5,0,1600
105,1,0,0.5,0.5,0,0.5,2100
0,0,0,0.4,-0.025,0.1,0.025,13900
0,0,0,0.5,0.25,0,0.25,1900
8,1,0,0.2,0.1,0.3,0.1,1800
16,1,0,0,0,0.5,0,1800
2,0,0,1,0,0.5,0,1500
14,1,0,0.444444444,0.4,0.055555556,0.4,2900
3,12,1,0.428571429,0.214285714,0.071428571,0.214285714,2100
3,0,0,0.5,0.25,0,0.25,2200
4,26,1,0.6,0.05,0.1,0.05,2200
10,1,0,0,0,0.5,0,2600
2,0,0,0,0,0.5,0,3100
8,1,0,0,0,0.5,0,1300
36,0,0,0,0,0.5,0,87000
3,10,1,0.633333333,-0.1,0.133333333,0.1,1500
2,1,0,0.333333333,0.25,0.166666667,0.25,2100
2,1,0,0,0,0.5,0,5200
52,1,0,0.333333333,0.25,0.166666667,0.25,1500
5,98,0,0,0,0.5,0,5300
4,0,0,0.5,0.25,0,0.25,1400
7,1,0,0.325,0.175,0.175,0.175,2900
7,1,0,0,0,0.5,0,5400
18,11,0,0.5,0.5,0,0.5,1600
28,9,0,0.4375,0.1875,0.0625,0.1875,2100
8,1,0,0,0,0.5,0,2200
4,0,1,0.65,0.35,0.15,0.35,1900
7,0,0,0,0,0.5,0,2400
9,1,0,0,0,0.5,0,4500
5,0,0,0.777777778,-0.212962963,0.277777778,0.212962963,1200
6,7,0,0.5,0.5,0,0.5,1600
13,0,0,0,0,0.5,0,7300
11,1,0,0,0,0.5,0,1500
8,1,0,0.5,0,0,0,7900
15,1,0,0.9,-0.325,0.4,0.325,8100
11,0,12,0,0,0.5,0,3000
6,1,0,0,0,0.5,0,1800
15,13,0,1,1,0.5,1,2000
9,1,0,0,0,0.5,0,4100
9,1,0,1,0.5,0.5,0.5,2100
13,1,1,0.55,0.1,0.05,0.1,3300
22,1,1,0,0,0.5,0,3600
4,1,11,0.25,0.2,0.25,0.2,1900
3,1,0,0,0,0.5,0,1500
11,1,0,1,0.4,0.5,0.4,4000
5,13,1,0,0,0.5,0,1500
9,1,1,0,0,0.5,0,1700
32,0,10,0,0,0.5,0,3200
10,1,0,0,0,0.5,0,4200
10,1,0,0,0,0.5,0,1400
5,0,0,0.5,0.25,0,0.25,1200
8,0,1,0,0,0.5,0,4000
35,30,0,0,0,0.5,0,1300
6,12,14,0,0,0.5,0,2100
5,1,0,0,0,0.5,0,4600
3,0,1,0.333333333,0.25,0.166666667,0.25,5200
6,1,0,1,0.5,0.5,0.5,4000
6,1,0,0,0,0.5,0,6500
12,1,0,0.178571429,0,0.321428571,0,1200
9,1,0,0.5,0.0625,0,0.0625,2600
9,1,1,0,0,0.5,0,8300
5,1,0,0,0,0.5,0,1900
1,0,1,0.6,0,0.1,0,25700
7,15,0,0,0,0.5,0,895
4,0,0,0,0,0.5,0,2100
19,1,0,0.317857143,0.142857143,0.182142857,0.142857143,2100
19,1,0,0.85,0.25,0.35,0.25,20300
13,19,12,0,0,0.5,0,2600
4,0,0,0,0,0.5,0,5200
22,1,1,0,0,0.5,0,8100
12,1,0,0,0,0.5,0,1500
4,1,0,0.333333333,0.25,0.166666667,0.25,2100
14,9,0,0,0,0.5,0,1800
8,1,0,0,0,0.5,0,1900
10,1,0,0,0,0.5,0,3600
12,1,0,0,0,0.5,0,1300
17,1,0,0.5,-0.5,0,0.5,939
7,0,1,0,0,0.5,0,992
6,0,2,0,0,0.5,0,1300
21,0,0,0.477272727,0.318181818,0.022727273,0.318181818,1500
4,0,1,0,0,0.5,0,998
9,1,0,0,0,0.5,0,1700
6,1,0,0,0,0.5,0,1100
6,12,0,1,0.8,0.5,0.8,2500
5,1,2,0.607142857,0.389285714,0.107142857,0.389285714,1300
10,1,0,1,0.5,0.5,0.5,4700
4,0,1,0,0,0.5,0,28200
9,0,0,0,0,0.5,0,1100
4,0,10,0.3,1,0.2,1,1100
4,1,0,0.454545455,0.136363636,0.045454545,0.136363636,888
4,1,0,0.54,0.16,0.04,0.16,2900
24,21,0,0.9,0.6,0.4,0.6,1400
10,1,0,0,0,0.5,0,1100
5,1,0,0,0,0.5,0,1100
5,9,0,0,0,0.5,0,794
2,1,0,0.366666667,0,0.133333333,0,1100
4,0,0,0.375,-0.125,0.125,0.125,809
5,1,0,0.066666667,0.033333333,0.433333333,0.033333333,2800
7,1,0,0,0,0.5,0,864
11,7,1,1,0.1,0.5,0.1,926
14,1,0,0,0,0.5,0,1700
16,1,0,0,0,0.5,0,3300
18,10,0,0,0,0.5,0,1200
4,0,1,0.4,0.2,0.1,0.2,740
18,1,0,0,0,0.5,0,3000
5,1,0,0,0,0.5,0,1600
25,21,0,0,0,0.5,0,2700
14,10,1,0,0,0.5,0,28900
5,1,0,0.571428571,0.357142857,0.071428571,0.357142857,1300
37,10,0,0,0,0.5,0,3200
5,0,0,0,0,0.5,0,1400
21,1,0,0.2,-0.1,0.3,0.1,12200
3,0,1,0,0,0.5,0,3400
13,1,0,0.4,-0.4,0.1,0.4,4600
25,1,0,1,0.5,0.5,0.5,9500
7,0,0,0.375,-0.125,0.125,0.125,1300
2,1,0,0,0,0.5,0,1700
30,16,1,1,-0.5,0.5,0.5,1300
9,1,0,0.3,0.2,0.2,0.2,1000
10,1,0,0.125,0,0.375,0,1900
9,1,0,0.55,-0.333333333,0.05,0.333333333,2300
2,1,1,0,0,0.5,0,873
3,0,0,0.1,0,0.4,0,4300
7,1,0,0,0,0.5,0,2600
8,0,3,0,0,0.5,0,10700
4,1,0,0,0,0.5,0,862
24,1,10,0,0,0.5,0,4200
2,1,0,0.75,0.75,0.25,0.75,30200
4,0,0,0.75,0.375,0.25,0.375,1200
5,13,1,0,0,0.5,0,1300
4,0,0,0,0,0.5,0,1700
7,0,1,0.05,-0.2,0.45,0.2,8000
5,1,0,0,0,0.5,0,4700
7,1,0,0,0,0.5,0,8400
36,11,0,0,0,0.5,0,3200
7,1,0,0,0,0.5,0,1300
4,0,1,0.3,0,0.2,0,14900
4,1,0,1,1,0.5,1,3400
29,0,11,0,0,0.5,0,15600
2,0,1,0,0,0.5,0,1200
3,1,0,0,0,0.5,0,1100
9,1,0,0,0,0.5,0,726
14,1,1,0.3,0.2,0.2,0.2,1300
3,1,0,0,0,0.5,0,523
4,0,0,1,0.9,0.5,0.9,6800
11,1,0,0,0,0.5,0,581
5,1,0,0,0,0.5,0,7900
9,1,1,0,0,0.5,0,1900
3,1,0,0,0,0.5,0,1500
4,0,1,0.65,0.35,0.15,0.35,1900
16,11,0,1,0.9,0.5,0.9,1300
11,1,0,0.8,0.2,0.3,0.2,970
6,12,0,0,0,0.5,0,1600
4,1,2,0,0,0.5,0,818
3,1,0,1,0.9,0.5,0.9,1500
5,1,1,0,0,0.5,0,2400
17,1,0,0,0,0.5,0,1400
15,0,1,0,0,0.5,0,2000
3,8,1,0.821428571,0.107142857,0.321428571,0.107142857,627
7,1,0,0,0,0.5,0,854
10,1,0,0.260606061,0.084848485,0.239393939,0.084848485,1800
13,1,4,0.260606061,0.084848485,0.239393939,0.084848485,1800
3,1,0,0.7,0.1,0.2,0.1,2600
2,1,1,0.5,0.15,0,0.15,1900
6,0,10,0.5,0.5,0,0.5,1200
2,1,2,0.1,0,0.4,0,1300
3,1,1,0,0,0.5,0,10200
8,1,0,0,0,0.5,0,1500
10,1,0,0,0,0.5,0,2900
3,9,0,0.4,0.4,0.1,0.4,642
15,1,0,0.571428571,0.357142857,0.071428571,0.357142857,977
15,1,0,0,0,0.5,0,1100
4,1,0,0,0,0.5,0,6800
8,21,0,0,0,0.5,0,902
7,10,0,0.25,-0.125,0.25,0.125,1400
2,0,1,0,0,0.5,0,922
39,35,0,0.9,0.7,0.4,0.7,2800
4,1,0,0,0,0.5,0,2700
1,0,1,0,0,0.5,0,42200
5,1,0,0,0,0.5,0,1100
9,1,0,0,0,0.5,0,2200
3,8,0,0,0,0.5,0,838
8,0,1,0.333333333,0.25,0.166666667,0.25,1300
107,0,0,0,0,0.5,0,26600
12,1,0,0,0,0.5,0,1200
11,0,1,0.125,0,0.375,0,803
2,1,0,0.5,0.136363636,0,0.136363636,1100
6,0,1,0.4,-0.4,0.1,0.4,3000
3,1,0,0,0,0.5,0,880
20,1,0,0,0,0.5,0,1200
5,1,0,0,0,0.5,0,1400
5,1,0,0.1,-0.2,0.4,0.2,1700
21,0,0,0.601515152,0.295454545,0.101515152,0.295454545,1300
5,0,0,0,0,0.5,0,1700
9,1,0,0,0,0.5,0,1400
8,0,0,0,0,0.5,0,1600
16,23,0,0,0,0.5,0,2200
13,1,0,0,0,0.5,0,1300
7,1,1,0.6,0.7,0.1,0.7,3700
4,0,1,0.5,-0.15,0,0.15,2200
3,14,0,0,0,0.5,0,3200
4,0,0,0.375,-0.125,0.125,0.125,5300
2,1,0,0,0,0.5,0,1500
8,1,0,0.454545455,0.136363636,0.045454545,0.136363636,5000
16,0,11,0.625,0,0.125,0,2900
4,1,0,0,0,0.5,0,965
2,1,0,0,0,0.5,0,1100
1,0,1,0,0,0.5,0,17000
9,0,0,0.6,-0.2,0.1,0.2,2600
0,0,0,0.5,0.25,0,0.25,4500
4,0,14,0.6,0.5,0.1,0.5,61500
7,0,21,1,-0.125,0.5,0.125,1400
3,1,0,0,0,0.5,0,1300
2,15,1,0.4,0.1,0.1,0.1,1700
3,1,0,1,0.5,0.5,0.5,1900
4,11,1,0.85,1.39E-17,0.35,1.39E-17,18400
4,0,1,0.454545455,0.136363636,0.045454545,0.136363636,1100
7,14,0,0.5,0,0,0,3900
6,1,0,0,0,0.5,0,1700
8,1,0,0.454545455,0.136363636,0.045454545,0.136363636,877
10,0,2,0.666666667,0.375,0.166666667,0.375,936
12,1,0,0,0,0.5,0,3500
4,1,0,0,0,0.5,0,752
8,1,0,0.7,0.55,0.2,0.55,3500
3,0,0,0.5,0.25,0,0.25,3400
4,0,1,0.9,-0.6,0.4,0.6,1200
16,0,2,0,0,0.5,0,1100
6,1,1,0,0,0.5,0,1200
5,1,0,0.75,0,0.25,0,3900
7,1,0,0,0,0.5,0,1100
4,1,0,0.5,0.0625,0,0.0625,5200
2,0,0,1,-1,0.5,1,1900
15,8,0,0,0,0.5,0,1600
9,1,0,0,0,0.5,0,962
4,1,0,0.066666667,-0.166666667,0.433333333,0.166666667,984
2,1,1,0.75,0.8,0.25,0.8,6100
5,1,9,0.6,0.4,0.1,0.4,1300
19,1,0,0,0,0.5,0,1900
1,1,1,0.333333333,0.25,0.166666667,0.25,754
11,1,1,0,0,0.5,0,616
29,10,20,0,0,0.5,0,2200
11,0,0,0,0,0.5,0,1600
6,1,10,0.5,0.5,0,0.5,1500
11,0,1,0,0,0.5,0,8500
3,1,0,0.4,0.2,0.1,0.2,1900
11,10,1,0,0,0.5,0,1500
2,1,0,0,0,0.5,0,914
3,0,0,0.5,0.25,0,0.25,3200
4,0,21,0.8,-0.3,0.3,0.3,1100
15,1,0,0.3,1,0.2,1,2500
9,1,0,0.357142857,0,0.142857143,0,1000
13,10,1,0.25,-0.166666667,0.25,0.166666667,651
7,1,1,0.454545455,0.136363636,0.045454545,0.136363636,1200
3,1,0,1,0.5,0.5,0.5,1500
7,1,0,0.45,-0.1,0.05,0.1,593
12,1,0,0.9,-0.8,0.4,0.8,917
19,1,0,0,0,0.5,0,2200
12,1,0,0.45,0.05,0.05,0.05,922
4,1,0,0.125,0,0.375,0,2100
9,1,0,0,0,0.5,0,5300
7,0,0,0.375,-0.125,0.125,0.125,686
4,1,0,0.05,0,0.45,0,832
6,0,1,0,0,0.5,0,612
3,1,0,0,0,0.5,0,3900
12,1,0,0,0,0.5,0,2800
3,0,0,0,0,0.5,0,9100
3,1,0,0.475,0.5,0.025,0.5,11900
8,1,0,0.5,0.5,0,0.5,1700
13,1,0,0,0,0.5,0,1400
5,1,0,0,0,0.5,0,794
0,20,1,0,0,0.5,0,6800
4,1,0,0.666666667,-0.7,0.166666667,0.7,6300
16,1,1,0.4,0.8,0.1,0.8,2000
15,1,0,1,0.5,0.5,0.5,1400
14,10,0,0.925,-0.125,0.425,0.125,4200
1,1,0,0,0,0.5,0,3500
19,13,0,1,0.5,0.5,0.5,9000
14,1,0,0.15,-0.05,0.35,0.05,2200
0,0,0,0.9,0.6,0.4,0.6,887
7,1,0,0.727272727,0.468181818,0.227272727,0.468181818,924
29,21,0,0.375,-0.125,0.125,0.125,2700
6,1,0,0,0,0.5,0,827
5,0,3,0.454545455,0.136363636,0.045454545,0.136363636,1500
3,0,1,0.2,0.1,0.3,0.1,3200
18,10,0,0,0,0.5,0,1300
5,1,0,0.604166667,0.3125,0.104166667,0.3125,1000
19,17,0,0.9,0.6,0.4,0.6,1800
4,0,0,0.2,0.1,0.3,0.1,2100
9,0,1,0,0,0.5,0,2600
3,1,0,0,0,0.5,0,1100
6,0,2,0.65,0.15,0.15,0.15,2000
5,1,8,0,0,0.5,0,15400
7,1,0,0.125,0,0.375,0,2500
16,1,1,0,0,0.5,0,1800
6,1,0,0,0,0.5,0,1800
43,1,0,0.1,0.2,0.4,0.2,2200
10,1,0,0,0,0.5,0,1200
12,1,1,0,0,0.5,0,592
5,0,1,0,0,0.5,0,5500
5,26,0,0,0,0.5,0,3200
5,1,0,0.333333333,0.25,0.166666667,0.25,3300
38,1,0,0,0,0.5,0,1200
6,1,0,0,0,0.5,0,975
9,1,0,0,0,0.5,0,1200
18,0,11,0.7,0.25,0.2,0.25,6200
3,0,3,0.527272727,0.268181818,0.027272727,0.268181818,2400
8,1,0,0,0,0.5,0,1300
3,1,0,0,0,0.5,0,2700
18,0,11,0,0,0.5,0,6500
4,1,0,0.066666667,0.033333333,0.433333333,0.033333333,1300
6,1,0,0,0,0.5,0,1300
2,0,1,0.333333333,0.25,0.166666667,0.25,7500
7,1,0,0,0,0.5,0,1100
11,9,0,0.666666667,0.375,0.166666667,0.375,1200
33,21,0,0,0,0.5,0,1700
2,1,0,0.454545455,0.136363636,0.045454545,0.136363636,678
14,8,1,0,0,0.5,0,1600
8,1,0,0.666666667,-0.333333333,0.166666667,0.333333333,408
16,0,11,0.5,0.041666667,0,0.041666667,1400
12,1,0,0,0,0.5,0,1200
3,1,0,0.4,0.1,0.1,0.1,2300
7,1,0,0.5,0.5,0,0.5,3000
0,0,2,0,0,0.5,0,1300
38,11,0,1,0.25,0.5,0.25,2100
3,13,1,0.5,-0.5,0,0.5,1400
2,1,0,0.25,-0.125,0.25,0.125,4400
3,0,0,0,0,0.5,0,458
3,1,0,0.166666667,-0.166666667,0.333333333,0.166666667,918
13,0,0,0,0,0.5,0,694
5,0,11,0,0,0.5,0,823
7,1,0,0,0,0.5,0,937
6,0,1,0.333333333,0.25,0.166666667,0.25,712
7,1,0,0,0,0.5,0,751
1,0,2,0.535714286,0.285714286,0.035714286,0.285714286,3200
29,11,0,0.066666667,0,0.433333333,0,1500
8,1,0,0.5,-0.1,0,0.1,1400
5,0,0,0.5,0.25,0,0.25,1100
7,1,0,0,0,0.5,0,2100
30,1,0,0,0,0.5,0,2100
13,1,1,0,0,0.5,0,570
13,1,0,0.454545455,0.136363636,0.045454545,0.136363636,522
10,0,1,0,0,0.5,0,640
4,28,0,0.327272727,0.118181818,0.172727273,0.118181818,1400
4,1,0,0.7,0.2,0.2,0.2,416
9,1,0,0.25,0.2,0.25,0.2,959
6,1,0,0,0,0.5,0,4300
72,26,0,0,0,0.5,0,1200
67,32,0,0,0,0.5,0,774
30,1,0,0.066666667,0.033333333,0.433333333,0.033333333,2300
19,15,1,0.333333333,0.25,0.166666667,0.25,856
4,99,0,0,0,0.5,0,924
9,1,1,0,0,0.5,0,13500
10,1,0,0,0,0.5,0,1700
13,10,11,0,0,0.5,0,584
2,0,1,0,0,0.5,0,1900
9,1,0,0.2,0.1,0.3,0.1,2100
4,0,26,0.544444444,-0.416666667,0.044444444,0.416666667,661
23,16,0,0.727272727,-0.431818182,0.227272727,0.431818182,707
6,0,0,0.375,-0.125,0.125,0.125,819
9,7,0,0,0,0.5,0,1500
3,0,1,0.8,0.4,0.3,0.4,1400
3,0,0,0.5,0.25,0,0.25,5000
21,1,0,0,0,0.5,0,1500
7,16,0,0.727272727,-0.431818182,0.227272727,0.431818182,1400
5,0,1,1,0.5,0.5,0.5,36800
6,0,0,0.45,-0.075,0.05,0.075,1200
4,0,1,1,0,0.5,0,8400
6,1,0,1,0,0.5,0,3500
10,1,0,0,0,0.5,0,2000
5,0,2,0.454545455,0.136363636,0.045454545,0.136363636,1200
13,10,0,0.5,0.5,0,0.5,878
6,1,2,0.2125,-0.1,0.2875,0.1,2100
6,0,0,0,0,0.5,0,11400
0,0,0,0.5,0.25,0,0.25,650
11,0,0,0.066666667,0.033333333,0.433333333,0.033333333,1200
3,1,0,1,-0.5,0.5,0.5,9100
20,0,0,0,0,0.5,0,2800
